saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
195.201.229.48,/api,1.0,2.0,2.0,4.05 Method Not Allowed,64818.0,f3dc,,,0.0,3.0,False
195.201.229.48,/api/v1,1.0,2.0,2.0,4.00 Bad Request,25853.0,f842,,,0.0,2.0,False
195.201.229.48,/efento,1.0,2.0,2.0,4.00 Bad Request,35074.0,bb44,,,0.0,2.0,False
195.201.229.48,/efento/c,1.0,2.0,2.0,4.00 Bad Request,707.0,7e30,,,0.0,3.0,False
195.201.229.48,/efento/i,1.0,2.0,2.0,4.00 Bad Request,59207.0,3162,,,0.0,3.0,False
195.201.229.48,/efento/m,1.0,2.0,2.0,4.00 Bad Request,57877.0,f793,,,0.0,3.0,False
195.201.229.48,/efento/t,1.0,2.0,2.0,2.05 Content,60574.0,95b0,"{""OBSERVE"": ""0""}",b'h\xf7\x9e\x8e',4.0,1.0,False
195.201.229.48,/fw,1.0,0.0,2.0,4.01 Unauthorized,50471.0,6ed1,,,0.0,2.0,False
195.201.229.48,/sw,1.0,0.0,2.0,4.01 Unauthorized,11208.0,39ae,,,0.0,2.0,False
195.201.229.48,/,1.0,2.0,2.0,2.05 Content,34049.0,2f06,"{""CONTENT_FORMAT"": ""TEXT""}","****************************************************************
CoAP RFC 7252
****************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014-2023 Institute for Pervasive Computing, ETH Zurich
              and others
****************************************************************",420.0,3.0,True
212.7.231.188,/register,1.0,2.0,2.0,4.05 Method Not Allowed,64819.0,f3dd,,,0.0,3.0,False
212.7.231.188,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,25854.0,f843,,,0.0,3.0,False
212.7.231.188,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,35075.0,bb45,,0x1,3.0,3.0,False
212.7.231.188,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,708.0,7e31,,,0.0,3.0,False
212.7.231.188,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,59208.0,3163,,,0.0,3.0,False
