saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
39.165.152.5,chinamobile.com,"Henan Mobile Communications Co.,Ltd",AS24445,Asia,AS,China,CN
59.96.87.90,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
49.145.120.91,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.144.223.28,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
36.151.136.210,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
36.136.67.231,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
49.146.137.132,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
37.78.65.13,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
49.149.188.13,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.146.62.68,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
58.69.201.211,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.146.196.222,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.149.55.190,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
39.173.95.109,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
49.145.119.61,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.149.119.204,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
46.34.132.14,westcall.ru,OOO WestCall Ltd.,AS8595,Europe,EU,Russia,RU
39.175.68.192,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
49.146.139.45,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
37.193.126.23,novotelecom.ru,Novotelecom Ltd,AS31200,Europe,EU,Russia,RU
36.152.96.166,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
37.235.160.180,lanta-net.ru,LANTA Ltd,AS41268,Europe,EU,Russia,RU
49.147.32.55,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
60.49.94.167,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
37.232.229.8,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
49.144.53.26,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.149.213.182,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
60.221.58.102,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
49.147.33.243,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.149.83.244,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.144.17.59,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
42.58.110.149,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
60.50.242.67,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
42.176.10.87,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
58.17.83.4,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
60.48.97.211,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
61.179.121.154,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
46.160.209.194,infolink.ru,Information and Communication Technologies LLC,AS35539,Europe,EU,Russia,RU
46.163.129.153,profintel.ru,INSYS ISP,AS28890,Europe,EU,Russia,RU
46.72.191.110,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
46.216.209.62,mts.by,Mobile TeleSystems JLLC,AS25106,Europe,EU,Belarus,BY
45.84.69.171,export-tele.com,Export Telecom LLC,AS57019,Europe,EU,Russia,RU
46.233.254.99,omkc.ru,Omskie kabelnye seti Ltd.,AS47165,Europe,EU,Russia,RU
49.145.127.81,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
54.180.62.109,amazon.com,"Amazon.com, Inc.",AS16509,Asia,AS,South Korea,KR
36.32.109.165,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
39.129.82.199,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
45.167.226.77,g7internet.com.br,G7NET SERVICOS DE INTERNET EIRELI,AS268104,South America,SA,Brazil,BR
50.149.110.180,comcast.com,"Comcast Cable Communications, LLC",AS7922,North America,NA,United States,US
36.151.122.154,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
