saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
36.141.76.76,chinamobile.com,China Mobile communications corporation,AS56040,Asia,AS,China,CN
42.224.183.32,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
60.187.247.219,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
49.149.201.190,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
36.158.57.157,chinamobile.com,China Mobile communications corporation,AS56047,Asia,AS,China,CN
60.53.255.138,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
37.204.171.78,rt.ru,PJSC Rostelecom,AS42610,Europe,EU,Russia,RU
46.173.50.116,gorcom.ru,Gorset Ltd.,AS49120,Europe,EU,Russia,RU
42.52.135.172,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
49.145.62.50,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.145.117.205,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
44.250.80.149,amazon.com,"Amazon.com, Inc.",AS16509,North America,NA,United States,US
39.183.171.83,chinamobile.com,China Mobile communications corporation,AS56041,Asia,AS,China,CN
49.144.220.226,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
42.191.89.119,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
