saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
85.235.223.230,3873434453,192.168.0.123,2063640768,2202,53,udp,1,5683,47209,12,,,,,,0,1,2025-10-31T15:54:34.423+0100,1761922474,423762,3,True,1,2,,0,4.04 Not Found,32112,,0,/
80.221.90.233,3915046224,192.168.0.123,2063640768,27215,50,udp,1,5683,59263,12,,,,,,0,1,2025-10-31T15:54:34.431+0100,1761922474,431219,3,False,1,2,,0,2.00 (Unknown),32112,,0,/
95.183.73.58,977909599,192.168.0.123,2063640768,42840,53,udp,1,5683,41275,12,,,,,,0,1,2025-10-31T15:54:34.431+0100,1761922474,431323,3,True,1,2,,0,4.04 Not Found,32112,,0,/
93.123.227.244,4108548957,192.168.0.123,2063640768,50891,48,udp,1,5683,60578,12,,,,,,0,1,2025-10-31T15:54:34.437+0100,1761922474,437447,3,True,1,2,,0,4.04 Not Found,32112,,0,/
89.222.184.191,3216563801,192.168.0.123,2063640768,49776,53,udp,1,5683,46455,12,,,,,,0,1,2025-10-31T15:54:34.438+0100,1761922474,438888,3,True,1,2,,0,4.04 Not Found,32112,,0,/
94.28.237.113,1911364702,192.168.0.123,2063640768,52899,54,udp,1,5683,36414,12,,,,,,0,1,2025-10-31T15:54:34.445+0100,1761922474,445118,3,True,1,2,,0,4.04 Not Found,32112,,0,/
89.232.88.18,307816537,192.168.0.123,2063640768,62882,50,udp,1,5683,51428,12,,,,,,0,1,2025-10-31T15:54:34.455+0100,1761922474,455699,3,True,1,2,,0,4.04 Not Found,32112,,0,/
95.71.43.20,338380639,192.168.0.123,2063640768,50542,54,udp,1,5683,41348,12,,,,,,0,1,2025-10-31T15:54:34.458+0100,1761922474,458652,3,True,1,2,,0,4.04 Not Found,32112,,0,/
95.71.186.195,3283765087,192.168.0.123,2063640768,28814,54,udp,1,5683,43860,12,,,,,,0,1,2025-10-31T15:54:34.467+0100,1761922474,467661,3,True,1,2,,0,4.04 Not Found,32112,,0,/
95.28.140.91,1535908959,192.168.0.123,2063640768,37557,49,udp,1,5683,50375,12,,,,,,0,1,2025-10-31T15:54:34.482+0100,1761922474,482235,3,True,1,2,,0,4.04 Not Found,32112,,0,/
79.104.223.173,2917099599,192.168.0.123,2063640768,22436,51,udp,1,5683,39521,12,,,,,,0,1,2025-10-31T15:54:34.512+0100,1761922474,512997,3,True,1,2,,0,4.04 Not Found,32112,,0,/
95.79.26.62,1041911647,192.168.0.123,2063640768,5667,53,udp,1,5683,54389,12,,,,,,0,1,2025-10-31T15:54:34.521+0100,1761922474,521379,3,True,1,2,,0,4.04 Not Found,32112,,0,/
85.235.223.230,3873434453,192.168.0.123,2063640768,5002,53,udp,1,5683,59498,12,,,,,,0,1,2025-10-31T15:54:48.565+0100,1761922488,565540,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
89.222.184.191,3216563801,192.168.0.123,2063640768,50700,53,udp,1,5683,38647,12,,,,,,0,1,2025-10-31T15:54:48.567+0100,1761922488,567005,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
95.183.73.58,977909599,192.168.0.123,2063640768,46202,53,udp,1,5683,45005,12,,,,,,0,1,2025-10-31T15:54:48.567+0100,1761922488,567968,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
95.79.26.62,1041911647,192.168.0.123,2063640768,8164,53,udp,1,5683,33445,12,,,,,,0,1,2025-10-31T15:54:48.571+0100,1761922488,571293,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
93.123.227.244,4108548957,192.168.0.123,2063640768,52523,48,udp,1,5683,50012,12,,,,,,0,1,2025-10-31T15:54:48.571+0100,1761922488,571356,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
94.28.237.113,1911364702,192.168.0.123,2063640768,55343,54,udp,1,5683,40067,12,,,,,,0,1,2025-10-31T15:54:48.584+0100,1761922488,584446,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
95.71.43.20,338380639,192.168.0.123,2063640768,52354,54,udp,1,5683,51580,12,,,,,,0,1,2025-10-31T15:54:48.592+0100,1761922488,592563,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
