saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
81.8.35.57,958597201,192.168.0.123,2063640768,65194,47,udp,1,5683,39365,12,,,,,,0,1,2025-11-01T10:54:37.911+0100,1761990877,911689,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
93.91.125.91,1534942045,192.168.0.123,2063640768,1986,55,udp,1,5683,55113,12,,,,,,0,1,2025-11-01T10:54:37.926+0100,1761990877,926227,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
81.26.136.167,2810714705,192.168.0.123,2063640768,42886,43,udp,1,5683,54211,12,,,,,,0,1,2025-11-01T10:54:37.932+0100,1761990877,932236,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
87.250.31.247,4146068055,192.168.0.123,2063640768,2678,51,udp,1,5683,44594,12,,,,,,0,1,2025-11-01T10:54:37.933+0100,1761990877,933240,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
78.132.185.255,4290348110,192.168.0.123,2063640768,11765,54,udp,1,5683,33651,12,,,,,,0,1,2025-11-01T10:54:37.937+0100,1761990877,937523,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
93.100.217.158,2665047133,192.168.0.123,2063640768,26000,52,udp,1,5683,51759,12,,,,,,0,1,2025-11-01T10:54:37.939+0100,1761990877,939254,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
94.233.209.22,382855518,192.168.0.123,2063640768,33998,54,udp,1,5683,50011,12,,,,,,0,1,2025-11-01T10:54:37.940+0100,1761990877,940443,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
87.117.155.69,1167816023,192.168.0.123,2063640768,22110,51,udp,1,5683,55088,12,,,,,,0,1,2025-11-01T10:54:37.961+0100,1761990877,961058,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
88.147.142.162,2727252824,192.168.0.123,2063640768,27915,54,udp,1,5683,55589,12,,,,,,0,1,2025-11-01T10:54:37.961+0100,1761990877,961245,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
87.225.33.34,572645719,192.168.0.123,2063640768,48754,54,udp,1,5683,55168,12,,,,,,0,1,2025-11-01T10:54:38.033+0100,1761990878,33025,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
92.62.150.242,4069932636,192.168.0.123,2063640768,10679,50,udp,1,5683,38677,12,,,,,,0,1,2025-11-01T10:54:38.082+0100,1761990878,82944,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
81.8.35.57,958597201,192.168.0.123,2063640768,65459,47,udp,1,5683,37444,12,,,,,,0,1,2025-11-01T10:54:50.038+0100,1761990890,38063,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
93.100.217.158,2665047133,192.168.0.123,2063640768,26838,52,udp,1,5683,44931,12,,,,,,0,1,2025-11-01T10:54:50.042+0100,1761990890,42375,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
93.91.125.91,1534942045,192.168.0.123,2063640768,4405,55,udp,1,5683,45473,12,,,,,,0,1,2025-11-01T10:54:50.047+0100,1761990890,47006,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
87.117.155.69,1167816023,192.168.0.123,2063640768,25071,50,udp,1,5683,57518,12,,,,,,0,1,2025-11-01T10:54:50.062+0100,1761990890,62653,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
78.132.185.255,4290348110,192.168.0.123,2063640768,12585,54,udp,1,5683,39494,12,,,,,,0,1,2025-11-01T10:54:50.067+0100,1761990890,67808,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
87.250.31.247,4146068055,192.168.0.123,2063640768,3956,51,udp,1,5683,48164,12,,,,,,0,1,2025-11-01T10:54:50.074+0100,1761990890,74274,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
94.233.209.22,382855518,192.168.0.123,2063640768,35081,54,udp,1,5683,51124,12,,,,,,0,1,2025-11-01T10:54:50.079+0100,1761990890,79942,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
88.147.142.162,2727252824,192.168.0.123,2063640768,28059,54,udp,1,5683,60518,12,,,,,,0,1,2025-11-01T10:54:50.084+0100,1761990890,84550,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
92.62.150.242,4069932636,192.168.0.123,2063640768,11640,50,udp,1,5683,40792,12,,,,,,0,1,2025-11-01T10:54:50.101+0100,1761990890,101344,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
87.225.33.34,572645719,192.168.0.123,2063640768,50474,54,udp,1,5683,50014,12,,,,,,0,1,2025-11-01T10:54:50.163+0100,1761990890,163246,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
81.26.136.167,2810714705,192.168.0.123,2063640768,44197,43,udp,1,5683,34038,12,,,,,,0,1,2025-11-01T10:54:50.432+0100,1761990890,432607,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
81.8.35.57,958597201,192.168.0.123,2063640768,1412,47,udp,1,5683,53183,16,0x1,,,,,0,1,2025-11-01T10:55:02.161+0100,1761990902,161567,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
93.91.125.91,1534942045,192.168.0.123,2063640768,4824,55,udp,1,5683,39683,16,0x1,,,,,0,1,2025-11-01T10:55:02.169+0100,1761990902,169912,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
87.117.155.69,1167816023,192.168.0.123,2063640768,25959,50,udp,1,5683,32964,16,0x1,,,,,0,1,2025-11-01T10:55:02.189+0100,1761990902,189573,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
78.132.185.255,4290348110,192.168.0.123,2063640768,13650,54,udp,1,5683,59438,16,0x1,,,,,0,1,2025-11-01T10:55:02.196+0100,1761990902,196363,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
94.233.209.22,382855518,192.168.0.123,2063640768,36227,54,udp,1,5683,43627,16,0x1,,,,,0,1,2025-11-01T10:55:02.209+0100,1761990902,209655,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
87.250.31.247,4146068055,192.168.0.123,2063640768,6091,51,udp,1,5683,47895,16,0x1,,,,,0,1,2025-11-01T10:55:02.210+0100,1761990902,210691,3,False,1,2,,0,4.00 Bad Request,32112,,3,/ndm/ci
