saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
135.0.234.134,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.211.15,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.223.27,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
134.90.176.5,goodline.info,E-Light-Telecom Ltd.,AS39927,Europe,EU,Russia,RU
135.0.170.106,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
151.242.69.148,cloudbackbone.net,CGI GLOBAL LIMITED,AS56594,Europe,EU,The Netherlands,NL
135.0.249.182,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.155.8,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
130.250.74.211,coastconnect.com,CoastConnect LLC,AS398754,North America,NA,United States,US
138.229.114.62,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
142.243.82.2,montreal.ca,City of Montreal,AS395399,North America,NA,Canada,CA
135.0.242.56,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.143.91,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
157.18.159.186,chinaunicom.cn,China Unicom IP network China169 Guangdong province,AS17816,Asia,AS,China,CN
