saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
210.1.114.245,/,1.0,2.0,2.0,2.05 Content,33660.0,9605,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
210.1.114.245,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,163.0,b944,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,28170.0,342e,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,18476.0,367d,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,27984.0,f8ba,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,43885.0,1d40,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,41810.0,e650,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,28869.0,79bc,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,25750.0,01d0,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,10556.0,6d81,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,19027.0,d5ad,,Method Not Allowed,18.0,3.0,False
210.1.114.245,/async,1.0,0.0,2.0,2.05 Content,46877.0,7ca3,,done,4.0,3.0,False
221.179.74.197,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,33661.0,9606,,,0.0,3.0,False
221.179.74.197,/qlink/searchgw,1.0,2.0,2.0,4.00 Bad Request,164.0,b945,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
221.179.74.197,/device,1.0,2.0,2.0,4.05 Method Not Allowed,28171.0,342f,,,0.0,3.0,False
221.179.74.197,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,18477.0,367e,,,0.0,3.0,False
221.179.74.197,/device/inform/boot,1.0,2.0,2.0,4.00 Bad Request,27985.0,f8bb,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
221.179.74.197,/device/inform/bootstrap,1.0,2.0,2.0,4.00 Bad Request,43886.0,1d41,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
221.179.74.197,/device/inform/data,1.0,2.0,2.0,4.00 Bad Request,41811.0,e651,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
221.179.74.197,/device/inform/heartbeat,1.0,2.0,2.0,4.00 Bad Request,28870.0,79bd,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
221.179.74.197,/device/inform/offline,1.0,2.0,2.0,4.00 Bad Request,25751.0,01d1,"{""CONTENT_FORMAT"": ""TEXT""}",should post ,12.0,3.0,False
221.179.74.197,/ekit,1.0,2.0,2.0,4.05 Method Not Allowed,10557.0,6d82,,,0.0,3.0,False
221.179.74.197,/ekit/boot,1.0,2.0,2.0,4.00 Bad Request,19028.0,d5ae,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
221.179.74.197,/ekit/bootstrap,1.0,2.0,2.0,4.00 Bad Request,50488.0,7ca4,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceMac"":""AABBCCDDEEFF"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.12"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",191.0,3.0,False
221.179.74.197,/ekit/heartbeat,1.0,2.0,2.0,4.00 Bad Request,42615.0,7596,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,{
""deviceId"": ""deviceId""

}",47.0,3.0,False
221.179.74.197,/ekit/searchgw,1.0,2.0,2.0,4.00 Bad Request,43014.0,cd01,"{""CONTENT_FORMAT"": ""TEXT""}",not soupport GET,16.0,3.0,False
221.179.74.197,/.well-known/core,1.0,2.0,2.0,2.05 Content,30527.0,885b,"{""CONTENT_FORMAT"": ""LINKFORMAT""}","</qlink>,</qlink/searchgw>,</device>,</device/inform>,</device/inform/boot>,</device/inform/bootstrap>,</device/inform/data>,</device/inform/heartbeat>,</device/inform/offline>,</ekit>,</ekit/boot>,</ekit/bootstrap>,</ekit/heartbeat>,</ekit/searchgw>,</.well-known/core>",270.0,3.0,False
221.179.74.197,/,1.0,2.0,2.0,2.05 Content,17328.0,409b,"{""CONTENT_FORMAT"": ""TEXT""}","************************************************************
CoAP RFC 7252                                               
************************************************************
This server is using the Eclipse Californium (Cf) CoAP framework
published under EPL+EDL: http://www.eclipse.org/californium/

(c) 2014, 2015, 2016 Institute for Pervasive Computing, ETH Zurich and others
************************************************************",448.0,3.0,True
218.88.86.215,/,1.0,2.0,2.0,2.05 Content,33662.0,9607,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136.0,3.0,False
218.88.86.215,/qlink/searchdevice,1.0,2.0,2.0,4.05 Method Not Allowed,165.0,b946,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/qlink/netinfo,1.0,2.0,2.0,4.05 Method Not Allowed,28172.0,3430,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/qlink/searchack,1.0,2.0,2.0,4.05 Method Not Allowed,18478.0,367f,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/device/command/unbind,1.0,2.0,2.0,4.05 Method Not Allowed,27986.0,f8bc,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/device/command/file,1.0,2.0,2.0,4.05 Method Not Allowed,43887.0,1d42,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/device/command/log,1.0,2.0,2.0,4.05 Method Not Allowed,41812.0,e652,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/device/command/selfdetect,1.0,2.0,2.0,4.05 Method Not Allowed,28871.0,79be,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/qlink/searchdevice?true,1.0,2.0,2.0,4.05 Method Not Allowed,25752.0,01d2,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/qlink/searchRouter?true,1.0,2.0,2.0,4.05 Method Not Allowed,10558.0,6d83,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/qlink/guide?true,1.0,2.0,2.0,4.05 Method Not Allowed,19029.0,d5af,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/qlink/request?true,1.0,2.0,2.0,4.05 Method Not Allowed,50489.0,7ca5,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,42616.0,7597,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/WiFiParameterSync,1.0,2.0,2.0,4.05 Method Not Allowed,43015.0,cd02,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/WiFiSwitch,1.0,2.0,2.0,4.05 Method Not Allowed,30528.0,885c,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/RadioConfig,1.0,2.0,2.0,4.05 Method Not Allowed,17329.0,409c,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/WPS,1.0,2.0,2.0,4.05 Method Not Allowed,13556.0,eedd,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/MacFilter,1.0,2.0,2.0,4.05 Method Not Allowed,9879.0,837a,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/Reboot,1.0,2.0,2.0,4.05 Method Not Allowed,27684.0,cb21,,Method Not Allowed,18.0,2.0,False
218.88.86.215,/apdevice/control/LEDControl,1.0,2.0,2.0,4.05 Method Not Allowed,17249.0,126b,,Method Not Allowed,18.0,2.0,False
