IP address,as_name,country,continent,uri,Code,Message Type,Payload,Payload Size (bytes)
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
213.109.10.153,"JSC ""ER-Telecom Holding""",Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""4034c3c4-417a-11e6-8115-3d2fac0d5406"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
46.173.53.36,Gorset Ltd.,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
46.173.53.36,Gorset Ltd.,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
46.173.53.36,Gorset Ltd.,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
46.173.53.36,Gorset Ltd.,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
46.173.53.36,Gorset Ltd.,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
46.173.53.36,Gorset Ltd.,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
46.173.53.36,Gorset Ltd.,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
46.173.53.36,Gorset Ltd.,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""15994c92-c57e-11e6-8115-b1ca58242a25"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic 4G III"",""version"":""0.3.5-1""}",128
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.211.161.38,Philippine Long Distance Telephone Company,Philippines,Asia,</async>,2.05 Content,CON,done,4
