saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
42.188.33.207,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
61.191.198.18,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
46.44.12.154,fiord.ru,"LLC ""TRC FIORD""",AS51369,Europe,EU,Russia,RU
46.148.143.237,trytek.ru,Trytek LLC,AS44056,Europe,EU,Russia,RU
39.152.109.180,chinamobile.com,China Mobile communications corporation,AS56044,Asia,AS,China,CN
49.146.150.171,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.144.148.241,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
61.2.92.47,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
49.149.169.6,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
49.148.129.58,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
36.170.117.220,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
49.145.51.149,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
60.53.143.182,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
49.146.147.47,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
36.153.236.182,chinamobile.com,China Mobile communications corporation,AS56046,Asia,AS,China,CN
39.68.33.218,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
44.211.23.49,amazon.com,"Amazon.com, Inc.",AS14618,North America,NA,United States,US
59.91.80.235,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
60.49.35.132,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
49.146.216.51,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
46.150.167.234,opticom.net,Opticom Group AO,AS49106,Europe,EU,Russia,RU
