saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
112.255.99.224,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
125.165.160.205,telin.net,PT Telekomunikasi Indonesia,AS7713,Asia,AS,Indonesia,ID
112.204.119.29,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.174.4.50,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
122.2.239.241,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
121.166.193.224,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
111.8.235.7,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.8.108.172,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.44.183.142,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.175.43.38,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.158.197.23,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.196.100.136,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.28.85.10,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.8.240.161,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
