IP address,as_name,country,continent,uri,Code,Message Type,Payload,Payload Size (bytes)
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
164.215.86.205,Joint Stock Company TransTeleCom,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""c3d47450-ba7d-11e6-8115-03500b3725ba"",""http_port"":80,""type"":""router"",""name"":""ZyXEL Keenetic Lite III"",""version"":""0.3.5-1""}",130
46.150.176.80,Opticom Group AO,Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
46.150.176.80,Opticom Group AO,Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
46.150.176.80,Opticom Group AO,Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
46.150.176.80,Opticom Group AO,Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
46.150.176.80,Opticom Group AO,Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
46.150.176.80,Opticom Group AO,Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
46.150.176.80,Opticom Group AO,Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
46.150.176.80,Opticom Group AO,Russia,Europe,</info>,2.05 Content,ACK,"{""cid"":""f7beaed0-b713-11e9-8f23-95fc32655ec9"",""http_port"":80,""type"":""router"",""name"":""Keenetic Start"",""version"":""0.3.5-1""}",121
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</device/inform/change>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
115.133.243.236,TM TECHNOLOGY SERVICES SDN. BHD.,Malaysia,Asia,</async>,2.05 Content,CON,done,4
135.0.246.54,CIK Telecom INC,Canada,North America,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
135.0.246.54,CIK Telecom INC,Canada,North America,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</device/inform/change>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
135.0.246.54,CIK Telecom INC,Canada,North America,</async>,2.05 Content,CON,done,4
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/queryGwExt>,2.05 Content,ACK,"{""gatewayMac"":""AC710C549550"",""firmwareVersion"":""CMDC;H2-3"",""type"":1,""gatewayManufacturer"":""CMDC"",""softwareVersion"":""V2.6.03.03;OSGI1.0;2.6.1-230712"",""gatewaySn"":""CMDCB15C8C26"",""andlinkVersion"":""2.6.0"",""provinceAbb"":""SCH""}",221
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/success>,2.05 Content,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"090_AC710C549550{""apmsOnlineStatus"":0}",38
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/data>,2.05 Content,ACK,[],2
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
183.223.216.210,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/requestSync>,2.05 Content,ACK,"{""respCode"":1}",14
