IP address,as_name,country,continent,uri,Code,Message Type,Payload,Payload Size (bytes)
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
112.205.32.230,Philippine Long Distance Telephone Company,Philippines,Asia,</async>,2.05 Content,CON,done,4
162.208.203.130,CIK Telecom INC,Canada,North America,</>,2.05 Content,ACK,"This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
162.208.203.130,CIK Telecom INC,Canada,North America,</qlink/searchfh>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</qlink/searchgw>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</qlink/request>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</qlink/success>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/bootstrap>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/boot>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/syncreq>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/offline>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/heartbeat>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/data>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</device/inform/change>,4.05 Method Not Allowed,ACK,Method Not Allowed,18
162.208.203.130,CIK Telecom INC,Canada,North America,</async>,2.05 Content,CON,done,4
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</register>,4.05 Method Not Allowed,ACK,,0
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
178.205.140.38,"PJSC ""TATTELECOM""",Russia,Europe,</ndm/login>,4.05 Method Not Allowed,ACK,,0
