saddr,saddr_raw,daddr,daddr_raw,ipid,ttl,classification,success,sport,dport,udp_pkt_size,data,icmp_responder,icmp_type,icmp_code,icmp_unreach_str,repeat,cooldown,timestamp_str,timestamp_ts,timestamp_us,observable,user_inserted,version,mtype,token,token_length,code,mid,options,data_length,uri
5.3.163.198,3332571909,192.168.0.123,2063640768,60283,54,udp,1,5683,57591,12,,,,,,0,1,2025-10-31T15:24:11.329+0100,1761920651,329452,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.42.41.74,1244211717,192.168.0.123,2063640768,24546,52,udp,1,5683,41994,12,,,,,,0,1,2025-10-31T15:24:11.346+0100,1761920651,346587,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.250.175.194,3266312709,192.168.0.123,2063640768,36779,49,udp,1,5683,40732,12,,,,,,0,1,2025-10-31T15:24:11.360+0100,1761920651,360432,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
31.181.21.157,2635445535,192.168.0.123,2063640768,16256,54,udp,1,5683,45043,12,,,,,,0,1,2025-10-31T15:24:11.364+0100,1761920651,364845,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.180.242.173,2918364165,192.168.0.123,2063640768,10344,55,udp,1,5683,37558,12,,,,,,0,1,2025-10-31T15:24:11.378+0100,1761920651,378101,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.138.8.87,1460177413,192.168.0.123,2063640768,43575,54,udp,1,5683,41542,12,,,,,,0,1,2025-10-31T15:24:11.384+0100,1761920651,384097,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
31.162.68.162,2722406943,192.168.0.123,2063640768,1936,54,udp,1,5683,38735,12,,,,,,0,1,2025-10-31T15:24:11.390+0100,1761920651,390161,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.128.226.67,1138917381,192.168.0.123,2063640768,45465,52,udp,1,5683,43439,12,,,,,,0,1,2025-10-31T15:24:11.394+0100,1761920651,394082,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.254.248.242,4076404229,192.168.0.123,2063640768,19609,51,udp,1,5683,52173,12,,,,,,0,1,2025-10-31T15:24:11.412+0100,1761920651,412258,3,False,1,2,,0,4.05 Method Not Allowed,32112,,0,/register
5.3.163.198,3332571909,192.168.0.123,2063640768,62779,54,udp,1,5683,45275,12,,,,,,0,1,2025-10-31T15:24:25.450+0100,1761920665,450227,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
5.42.41.74,1244211717,192.168.0.123,2063640768,26381,52,udp,1,5683,42180,12,,,,,,0,1,2025-10-31T15:24:25.467+0100,1761920665,467241,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
5.180.242.173,2918364165,192.168.0.123,2063640768,11202,55,udp,1,5683,40786,12,,,,,,0,1,2025-10-31T15:24:25.469+0100,1761920665,469072,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
31.162.68.162,2722406943,192.168.0.123,2063640768,4024,54,udp,1,5683,60705,12,,,,,,0,1,2025-10-31T15:24:25.469+0100,1761920665,469213,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
5.250.175.194,3266312709,192.168.0.123,2063640768,37164,49,udp,1,5683,56209,12,,,,,,0,1,2025-10-31T15:24:25.471+0100,1761920665,471128,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
31.181.21.157,2635445535,192.168.0.123,2063640768,16735,54,udp,1,5683,39837,12,,,,,,0,1,2025-10-31T15:24:25.472+0100,1761920665,472353,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
5.138.8.87,1460177413,192.168.0.123,2063640768,45342,54,udp,1,5683,36089,12,,,,,,0,1,2025-10-31T15:24:25.482+0100,1761920665,482822,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
5.128.226.67,1138917381,192.168.0.123,2063640768,48367,52,udp,1,5683,42408,12,,,,,,0,1,2025-10-31T15:24:25.495+0100,1761920665,495876,3,False,1,2,,0,4.00 Bad Request,32112,,0,/ndm/dis
