saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
119.94.28.75,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.211.90.50,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
119.92.21.31,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
113.236.146.56,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
120.236.12.210,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
110.74.177.201,aims.com.my,AIMS Data Centre Sdn Bhd,AS45668,Asia,AS,Malaysia,MY
124.104.193.9,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.140.224.49,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
115.132.145.134,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
120.10.154.47,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
123.180.189.3,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
122.52.234.198,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
119.178.17.98,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.204.235.119,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
122.52.89.21,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.248.68.124,lanoptic.ru,"LAN-Optic, Ltd",AS47193,Europe,EU,Russia,RU
124.107.159.136,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.234.43.42,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
118.101.233.248,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
122.188.120.135,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.210.240.123,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
123.156.27.88,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.204.245.248,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.60.227.178,transtelecom.net,Joint Stock Company TransTeleCom,AS47241,Europe,EU,Russia,RU
117.173.165.199,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
104.243.106.15,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
112.202.241.188,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
124.105.102.102,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.145.27.30,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.105.191.33,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.200.124.142,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
122.53.37.224,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.197.14.84,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.209.135.37,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.248.182.187,naltel.ru,Nalchik-Telecom Ltd,AS15868,Europe,EU,Russia,RU
112.45.134.201,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.211.93.166,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.9.162.223,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
122.70.35.118,cmtietong.com,China TieTong Telecommunications Corporation,AS24138,Asia,AS,China,CN
117.156.237.120,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.209.154.198,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
111.9.163.141,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
109.72.249.160,lite-telecom.ru,Lite-Telecom Limited,AS49863,Europe,EU,Russia,RU
113.205.13.26,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
104.243.105.112,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
117.195.254.183,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
117.242.170.27,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
110.244.186.181,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.201.236.133,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.141.97.202,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.22.217.9,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.205.221.41,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.245.161.162,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
112.166.221.22,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
122.52.135.211,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.203.36.31,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
115.21.252.213,kt.com,Korea Telecom,AS4766,Asia,AS,South Korea,KR
111.38.123.142,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.174.243.250,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
109.121.50.2,oriontelekom.rs,Drustvo za telekomunikacije Orion telekom doo Beograd-Zemun,AS9125,Europe,EU,Serbia,RS
113.121.105.53,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
112.209.5.193,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.45.139.225,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.204.137.224,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
123.159.175.134,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
126.89.31.241,softbank.jp,SoftBank Corp.,AS17676,Asia,AS,Japan,JP
124.217.43.136,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
123.144.218.225,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
115.132.14.168,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
124.105.198.103,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.139.121.178,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.202.171.169,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
113.236.144.235,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
117.178.222.87,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.189.155.191,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
