saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
120.253.31.34,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.245.40.226,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
109.184.213.4,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
124.164.102.164,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
117.199.83.169,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
111.59.114.17,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.207.175.60,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.209.135.171,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
115.132.98.119,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
120.237.30.250,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.173.103.244,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.210.208.171,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
124.217.1.133,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.173.128.127,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
119.95.161.116,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
122.241.45.31,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
112.210.59.253,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
122.224.164.174,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
112.4.156.198,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.204.152.165,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.176.221.92,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.236.215.67,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.44.229.220,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.156.166.78,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
109.187.164.77,bashtel.ru,"PJSC ""Bashinformsvyaz""",AS28812,Europe,EU,Russia,RU
112.209.16.75,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.44.245.223,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
123.53.78.61,chinatelecom.com.cn,CHINANET-BACKBONE,AS4134,Asia,AS,China,CN
120.60.218.218,bsnl.co.in,National Internet Backbone,AS9829,Asia,AS,India,IN
119.94.49.158,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
104.243.106.151,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
121.31.141.94,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
117.175.104.86,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.176.167.118,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.205.196.251,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
119.93.23.68,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.209.175.251,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
117.139.124.166,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
122.53.222.13,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
110.37.21.75,wateen.com,National WiMAX/IMS environment,AS38264,Asia,AS,Pakistan,PK
112.5.49.5,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.26.214.6,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
109.169.170.196,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
118.101.233.93,tm.com.my,TM TECHNOLOGY SERVICES SDN. BHD.,AS4788,Asia,AS,Malaysia,MY
111.42.108.16,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.59.161.92,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.211.139.107,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.236.213.19,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.9.102.190,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.38.22.175,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
117.177.234.112,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
120.195.113.194,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.59.245.17,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
109.63.222.127,wifire.ru,PJSC MegaFon,AS12714,Europe,EU,Russia,RU
120.195.133.39,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.59.230.86,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
118.72.201.93,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
112.204.141.135,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
120.196.59.59,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
101.94.249.83,chinatelecom.com.cn,China Telecom (Group),AS4812,Asia,AS,China,CN
115.56.108.198,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
111.9.221.94,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
111.38.27.215,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.200.19.68,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.44.206.24,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
104.171.53.226,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
112.203.40.48,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
124.104.33.190,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
111.22.238.83,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
124.217.38.217,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
109.62.151.23,rt.ru,PJSC Rostelecom,AS12389,Europe,EU,Russia,RU
112.45.231.16,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
112.204.150.94,pldt.com,Philippine Long Distance Telephone Company,AS9299,Asia,AS,Philippines,PH
112.22.193.92,10086.cn,"China Mobile Communications Group Co., Ltd.",AS9808,Asia,AS,China,CN
110.37.114.85,wateen.com,National WiMAX/IMS environment,AS38264,Asia,AS,Pakistan,PK
