saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
5.166.46.86,/register,1.0,2.0,2.0,4.05 Method Not Allowed,5722.0,899c,,,0.0,3.0,False
5.166.46.86,/ndm/dis,1.0,2.0,2.0,4.00 Bad Request,18664.0,e33a,,,0.0,3.0,False
5.166.46.86,/ndm/ci,1.0,2.0,2.0,4.00 Bad Request,9750.0,12e2,,0x1,3.0,3.0,False
5.166.46.86,/mirror,1.0,2.0,2.0,4.05 Method Not Allowed,26032.0,072e,,,0.0,3.0,False
5.166.46.86,/uhp,1.0,2.0,2.0,4.05 Method Not Allowed,4434.0,f2e5,,,0.0,3.0,False
5.166.46.86,/ndm/logout,1.0,2.0,2.0,4.05 Method Not Allowed,46341.0,e268,,,0.0,3.0,False
5.166.46.86,/ndm/login,1.0,2.0,2.0,4.05 Method Not Allowed,17455.0,d9a6,,,0.0,3.0,False
5.166.46.86,/info,1.0,2.0,2.0,2.05 Content,31837.0,36b7,"{""CONTENT_FORMAT"": ""TEXT""}","{""cid"":""ad2e749c-9e1a-11ea-8f23-0f6d9b96f137"",""http_port"":80,""type"":""router"",""name"":""Keenetic Omni"",""version"":""0.3.5-1""}",120.0,3.0,False
5.166.46.86,/,1.0,2.0,2.0,4.04 Not Found,32687.0,bf07,,,0.0,3.0,True
1.32.127.176,/,1.0,2.0,2.0,2.05 Content,5723.0,899d,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
1.32.127.176,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,18665.0,e33b,,Method Not Allowed,18.0,3.0,False
1.32.127.176,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,9751.0,12e3,,Method Not Allowed,18.0,3.0,False
1.32.127.176,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,26033.0,072f,,Method Not Allowed,18.0,3.0,False
1.32.127.176,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,4435.0,f2e6,,Method Not Allowed,18.0,3.0,False
1.32.127.176,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,46342.0,e269,,Method Not Allowed,18.0,3.0,False
