saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
135.0.53.24,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
158.181.219.69,mega.kg,Mega-Line Ltd.,AS41750,Asia,AS,Kyrgyzstan,KG
159.224.199.13,triolan.com,CONTENT DELIVERY NETWORK LTD,AS13188,Europe,EU,Ukraine,UA
135.0.152.222,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
146.66.204.143,spb.ru,Home Internet Ltd,AS42893,Europe,EU,Russia,RU
139.212.21.94,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
146.247.32.33,kostroma.net,OJSC Kostroma Municipal Telephone Network,AS44507,Europe,EU,Russia,RU
135.0.240.131,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.234.3,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.184.220,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.163.29,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.246.140,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.120.33,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.86.46,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.183.96,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
158.37.67.118,uninett.no,SIKT - KUNNSKAPSSEKTORENS TJENESTELEVERANDOR,AS224,Europe,EU,Norway,NO
153.99.114.102,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
135.0.86.37,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
139.212.22.166,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
146.120.239.78,garant.tv,Garant-G Ltd.,AS61390,Europe,EU,Russia,RU
147.124.72.45,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.2.85,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
129.237.20.166,ku.edu,University of Kansas,AS2496,North America,NA,United States,US
148.68.144.108,nttdocomo.com,"NTT DOCOMO, INC.",AS9605,Asia,AS,Japan,JP
135.0.155.30,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.155.2,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.52.14,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.223.51,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
147.124.75.193,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
146.158.50.3,mkpnet.ru,Orgtechservice Ltd,AS56361,Europe,EU,Russia,RU
135.0.88.45,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
156.251.228.131,cnservers.com,CNSERVERS LLC,AS40065,North America,NA,United States,US
135.0.237.90,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.229.56,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.169.59,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
145.255.38.164,real-net.pro,"LLC ""Real-net""",AS15552,Europe,EU,Russia,RU
135.0.237.187,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.3.59,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
138.229.114.221,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.146.30,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
151.233.52.125,tci.ir,Iran Telecommunication Company PJS,AS58224,Asia,AS,Iran,IR
157.230.103.254,digitalocean.com,"DigitalOcean, LLC",AS14061,Europe,EU,Germany,DE
136.52.111.25,gfiber.com,Google Fiber Inc.,AS16591,North America,NA,United States,US
135.0.174.139,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.93.154,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.194.171,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.237.168,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
158.58.134.243,bisv.ru,Business Svyaz,AS47586,Europe,EU,Russia,RU
135.0.117.142,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
155.4.96.200,bahnhof.se,Bahnhof AB,AS8473,Europe,EU,Sweden,SE
