saddr,uri,version,mtype,token_size,code,mid,token,options,payload,payload_size
124.217.38.19,/,1,ACK,2,2.05 Content,49819,ce83,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127
124.217.38.19,/qlink/searchfh,1,ACK,2,4.05 Method Not Allowed,37002,7280,,Method Not Allowed,18
124.217.38.19,/qlink/searchgw,1,ACK,2,4.05 Method Not Allowed,34816,e5c6,,Method Not Allowed,18
124.217.38.19,/qlink/request,1,ACK,2,4.05 Method Not Allowed,34358,51ae,,Method Not Allowed,18
124.217.38.19,/qlink/success,1,ACK,2,4.05 Method Not Allowed,56360,0b84,,Method Not Allowed,18
124.217.38.19,/device/inform/bootstrap,1,ACK,2,4.05 Method Not Allowed,23606,fcd9,,Method Not Allowed,18
124.217.38.19,/device/inform/boot,1,ACK,2,4.05 Method Not Allowed,48040,9c6f,,Method Not Allowed,18
124.217.38.19,/device/inform/syncreq,1,ACK,2,4.05 Method Not Allowed,11411,b73b,,Method Not Allowed,18
124.217.38.19,/device/inform/offline,1,ACK,2,4.05 Method Not Allowed,63777,93a2,,Method Not Allowed,18
124.217.38.19,/device/inform/heartbeat,1,ACK,2,4.05 Method Not Allowed,7551,6364,,Method Not Allowed,18
124.217.38.19,/device/inform/data,1,ACK,2,4.05 Method Not Allowed,3572,2830,,Method Not Allowed,18
124.217.38.19,/async,1,CON,2,2.05 Content,7204,4399,,done,4
211.142.96.94,/,1,ACK,2,2.05 Content,44476,94df,"{'CONTENT_FORMAT': 'TEXT', 'MAX_AGE': '196607'}","This is a test server made with libcoap (see https://libcoap.net)
Copyright (C) 2010--2019 Olaf Bergmann <bergmann@tzi.org> and others

",136
211.142.96.94,/qlink/searchdevice,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/qlink/netinfo,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/qlink/searchack,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/device/command/unbind,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/device/command/file,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/aoslink/Discovery,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/device/command/log,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/device/command/selfdetect,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/qlink/searchdevice?true,,,,,,,,Network error: NetworkError,
211.142.96.94,/qlink/searchRouter?true,,,,,,,,Network error: NetworkError,
211.142.96.94,/qlink/guide?true,,,,,,,,Network error: NetworkError,
211.142.96.94,/qlink/request?true,,,,,,,,Network error: NetworkError,
211.142.96.94,/device/inform/data,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/qlink/regist?true,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/qlink/success?true,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/apdevice/control/WiFiParameterSync,,,,,,,,Network error: ConRetransmitsExceeded,
211.142.96.94,/apdevice/control/WiFiSwitch,,,,,,,,Network error: ConRetransmitsExceeded,
