IP address,as_name,country,continent,uri,Code,Message Type,Payload,Payload Size (bytes)
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</qlink/queryGwExt>,2.05 Content,ACK,"{""gatewayMac"":""64C5822F51CF"",""firmwareVersion"":""CMDC;H3-9r"",""type"":0,""gatewayManufacturer"":""CMDC"",""softwareVersion"":""V32.DA1.01;felix 5.6.1;2.5.1-200908"",""gatewaySn"":""CMDC4202DCF6"",""andlinkVersion"":""2.5"",""provinceAbb"":""HEB""}",224
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</qlink/success>,2.05 Content,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"090_64C5822F51CF{""apmsOnlineStatus"":0}",38
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/command/Intranet>,2.05 Content,ACK,"{""respCode"":1}",14
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/command/data>,2.05 Content,ACK,[],2
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
111.61.213.209,Hebei Mobile Communication Company Limited,China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/Intranet>;title=""Device Intranet Resource"",</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</.well-known/core>",1087
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/queryGwExt>,2.05 Content,ACK,"{""gatewayMac"":""14ADCA902D40"",""firmwareVersion"":""CIOT;GM220-S"",""type"":1,""gatewayManufacturer"":""CIOT"",""softwareVersion"":""V1A0.A04.01;1.0;2.6.1-230712"",""gatewaySn"":""CIOT12902D40"",""andlinkVersion"":""2.6.0"",""provinceAbb"":""SCH""}",221
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/request>,2.05 Content,ACK,"should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/searchgw>,2.05 Content,ACK,"{""result"":1}",12
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</qlink/success>,2.05 Content,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/DiagnotorConnection>,2.05 Content,ACK,"090_14ADCA902D40{""apmsOnlineStatus"":0}",38
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/apdevices>,2.05 Content,ACK,"{""APDevices"":[]}",16
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</gw/query/config>,2.05 Content,ACK,"""respCode"":1",12
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/regist>,2.05 Content,ACK,"should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</basic/show>,2.05 Content,ACK,"userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/control>,2.05 Content,ACK,"{""respCode"":1}",14
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/command/data>,2.05 Content,ACK,[],2
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform>,4.05 Method Not Allowed,ACK,,0
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/boot>,2.05 Content,ACK,"should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/bootstrap>,2.05 Content,ACK,"should post example:{""deviceMac"":""50294D0120011"",""productToken"":""*****"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",192
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/data>,2.05 Content,ACK,"
 postRequestText: null",23
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/heartbeat>,2.05 Content,ACK,"{""respCode"":1}",14
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/offline>,2.05 Content,ACK,"{""respCode"":1}",14
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</device/inform/requestSync>,2.05 Content,ACK,"{""respCode"":1}",14
111.9.46.204,"China Mobile Communications Group Co., Ltd.",China,Asia,</.well-known/core>,2.05 Content,ACK,"</qlink>,</qlink/ack>;title=""Qlink-ACK Resource"",</qlink/queryGwExt>;title=""queryGwExt Resource"",</qlink/request>;title=""Qlink-Request Resource"",</qlink/searchgw>;title=""SearchGW Resource"",</qlink/success>;title=""Qlink-Success Resource"",</qlink/wlantest>;title=""Qlink-WLAN Resource"",</gw>,</gw/query>,</gw/query/DiagnotorConnection>;title=""Connect To Diagnotor"",</gw/query/apdevices>;title=""apdevices Data Resource"",</gw/query/config>;title=""config-properties Resource"",</basic>,</basic/regist>;title=""Qlink-Regist Resource"",</basic/show>;title=""Qlink-SHOW Resource"",</device>,</device/command>,</device/command/control>;title=""Device Control Resource"",</device/command/data>;title=""Control Data Resource"",</device/inform>,</device/inform/boot>;title=""Boot-Request Resource"",</device/inform/bootstrap>;title=""bootstrap-Request Resource"",</device/inform/data>;obs;title=""Inform Data Resource"",</device/inform/heartbeat>;title=""HeartBeat Resource"",</device/inform/offline>;title=""ChildDevice Offline Resource"",</device/inform/requestSync>;title=""AP device request synchronization"",</.well-known/core>",1098
176.104.56.117,UnderNet LLC,Ukraine,Europe,</register>,4.05 Method Not Allowed,ACK,,0
176.104.56.117,UnderNet LLC,Ukraine,Europe,</ndm/dis>,4.00 Bad Request,ACK,,0
176.104.56.117,UnderNet LLC,Ukraine,Europe,</ndm/ci>,4.00 Bad Request,ACK,0x1,3
176.104.56.117,UnderNet LLC,Ukraine,Europe,</mirror>,4.05 Method Not Allowed,ACK,,0
176.104.56.117,UnderNet LLC,Ukraine,Europe,</uhp>,4.05 Method Not Allowed,ACK,,0
176.104.56.117,UnderNet LLC,Ukraine,Europe,</ndm/logout>,4.05 Method Not Allowed,ACK,,0
