saddr,uri,version,mtype,token-length,code,mid,token,options,payload,payload-length,observable,user_inserted
138.229.119.68,/,1.0,2.0,2.0,2.05 Content,65139.0,cd8b,"{""CONTENT_FORMAT"": ""TEXT"", ""MAX_AGE"": ""196607""}","This is a test server made with libcoap (see http://libcoap.sf.net)
Copyright (C) 2010--2013 Olaf Bergmann <bergmann@tzi.org>

",127.0,3.0,False
138.229.119.68,/qlink/searchfh,1.0,2.0,2.0,4.05 Method Not Allowed,2767.0,f264,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/qlink/searchgw,1.0,2.0,2.0,4.05 Method Not Allowed,53183.0,a4bd,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/qlink/request,1.0,2.0,2.0,4.05 Method Not Allowed,32740.0,5f32,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/qlink/success,1.0,2.0,2.0,4.05 Method Not Allowed,16314.0,9199,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/bootstrap,1.0,2.0,2.0,4.05 Method Not Allowed,19253.0,cd21,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/boot,1.0,2.0,2.0,4.05 Method Not Allowed,49205.0,3d96,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/syncreq,1.0,2.0,2.0,4.05 Method Not Allowed,32813.0,b224,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/offline,1.0,2.0,2.0,4.05 Method Not Allowed,26092.0,fe4a,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/heartbeat,1.0,2.0,2.0,4.05 Method Not Allowed,41273.0,d88d,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/data,1.0,2.0,2.0,4.05 Method Not Allowed,44143.0,13d1,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/device/inform/change,1.0,2.0,2.0,4.05 Method Not Allowed,21332.0,c1cd,,Method Not Allowed,18.0,3.0,False
138.229.119.68,/async,1.0,0.0,2.0,2.05 Content,51393.0,7109,,done,4.0,3.0,False
157.18.147.211,/qlink,1.0,2.0,2.0,4.05 Method Not Allowed,65140.0,cd8c,,,0.0,3.0,False
157.18.147.211,/qlink/ack,,,,,,,,Network error: MessageError,,,
157.18.147.211,/qlink/request,1.0,2.0,2.0,2.05 Content,53184.0,a4be,"{""CONTENT_FORMAT"": ""TEXT""}","should post example,should post example should post exampleshould post exampleshould post exampleshould post examplepost exampleshould post exampleshould post example::{""deviceId"":""50294D0120011"",""deviceType"":""111"",""ipAddress"":""192.168.1.15""}",242.0,3.0,False
157.18.147.211,/qlink/searchgw,1.0,2.0,2.0,2.05 Content,32741.0,5f33,"{""CONTENT_FORMAT"": ""TEXT""}","{""result"":1}",12.0,3.0,False
157.18.147.211,/qlink/success,1.0,2.0,2.0,2.05 Content,16315.0,919a,"{""CONTENT_FORMAT"": ""TEXT""}",,0.0,3.0,False
157.18.147.211,/qlink/wlantest,,,,,,,,Network error: ConRetransmitsExceeded,,,
157.18.147.211,/gw,1.0,2.0,2.0,4.05 Method Not Allowed,49206.0,3d97,,,0.0,3.0,False
157.18.147.211,/gw/query,1.0,2.0,2.0,4.05 Method Not Allowed,32814.0,b225,,,0.0,3.0,False
157.18.147.211,/gw/query/DiagnotorConnection,1.0,2.0,2.0,2.05 Content,26093.0,fe4b,"{""CONTENT_FORMAT"": ""TEXT""}","010_2400FABD7A78{""apmsOnlineStatus"":0}",38.0,3.0,False
157.18.147.211,/gw/query/apdevices,1.0,2.0,2.0,2.05 Content,41274.0,d88e,"{""CONTENT_FORMAT"": ""TEXT""}","{""APDevices"":[]}",16.0,3.0,False
157.18.147.211,/gw/query/config,1.0,2.0,2.0,2.05 Content,44144.0,13d2,"{""CONTENT_FORMAT"": ""TEXT""}","""respCode"":1",12.0,3.0,False
157.18.147.211,/basic,1.0,2.0,2.0,4.05 Method Not Allowed,21333.0,c1ce,,,0.0,3.0,False
157.18.147.211,/basic/regist,1.0,2.0,2.0,2.05 Content,19175.0,710a,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""ClientId"":""1391234567"",""ClientType"":0,""password"":""123456""}",80.0,3.0,False
157.18.147.211,/basic/show,1.0,2.0,2.0,2.05 Content,10480.0,6642,"{""CONTENT_FORMAT"": ""TEXT""}","userIp:null
SUCCESS_RESP:
userDevices:
toLinkDevices:
",54.0,3.0,False
157.18.147.211,/device,1.0,2.0,2.0,4.05 Method Not Allowed,54959.0,de64,,,0.0,3.0,False
157.18.147.211,/device/command,1.0,2.0,2.0,4.05 Method Not Allowed,51051.0,ceb7,,,0.0,3.0,False
157.18.147.211,/device/command/control,1.0,2.0,2.0,2.05 Content,61683.0,4f43,"{""CONTENT_FORMAT"": ""TEXT""}","{""respCode"":1}",14.0,3.0,False
157.18.147.211,/device/command/data,1.0,2.0,2.0,2.05 Content,8970.0,7470,"{""CONTENT_FORMAT"": ""TEXT""}",[],2.0,3.0,False
157.18.147.211,/device/inform,1.0,2.0,2.0,4.05 Method Not Allowed,19215.0,fff6,,,0.0,3.0,False
157.18.147.211,/device/inform/boot,1.0,2.0,2.0,2.05 Content,51080.0,c262,"{""CONTENT_FORMAT"": ""TEXT""}","should post example:{""deviceId"":""50292222111"",""deviceMac"":""50294D0120011"",""deviceType"":""30102"",""ipAddress"":""192.168.1.15"",""firmwareVersion"":""f1.0"",""softwareVersion"":""s1.0"",""timestamp"":734354788}",194.0,3.0,False
