saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
135.0.83.49,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.24.54,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
138.229.120.68,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.101.21,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.226.93,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.253.251,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.47.140,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.155.70,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.170.82,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.240.66,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.122.37,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
152.69.221.208,oracle.com,Oracle Corporation,AS31898,Asia,AS,Singapore,SG
153.35.22.26,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
135.0.84.240,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.158.209,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.235.108,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
155.212.24.163,mark.ru,"OOO ""NI""",AS3226,Europe,EU,Russia,RU
135.0.238.58,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.237.73,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.194.105,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.2.34,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.241.200,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
159.148.118.37,bite.lv,"SIA ""BITE Latvija""",AS2588,Europe,EU,Latvia,LV
138.229.117.38,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.77.28,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.154.80,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
136.169.219.242,ufanet.ru,"JSC ""Ufanet""",AS24955,Europe,EU,Russia,RU
135.0.154.21,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.20.133,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.163.26,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
146.158.50.241,mkpnet.ru,Orgtechservice Ltd,AS56361,Europe,EU,Russia,RU
141.26.65.251,uni-mainz.de,Johannes Gutenberg-Universitaet Mainz,AS2857,Europe,EU,Germany,DE
146.158.62.215,garant.tv,Garant-G Ltd.,AS61390,Europe,EU,Russia,RU
135.0.239.89,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
130.93.31.141,alphalink.fr,Alphalink SASU,AS25540,Europe,EU,France,FR
157.131.252.7,sonic.com,Sonic Telecom LLC,AS46375,North America,NA,United States,US
135.0.252.151,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.101.157,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
141.101.188.135,nts.center,New Communication Technologies LLC,AS210240,Europe,EU,Russia,RU
146.120.184.51,stsmeleuz.ru,Sistemy Telekommunikatsiy i Svyazi Ltd.,AS44405,Europe,EU,Russia,RU
135.0.179.105,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.37.34,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
145.255.23.45,ufanet.ru,"JSC ""Ufanet""",AS41704,Europe,EU,Russia,RU
128.140.112.69,hetzner.de,Hetzner Online GmbH,AS24940,Europe,EU,Germany,DE
128.140.112.69,hetzner.de,Hetzner Online GmbH,AS24940,Europe,EU,Germany,DE
135.0.177.202,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.28.19,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.247.202,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.177.9,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.82.75,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
141.52.66.97,kit.edu,Karlsruhe Institute of Technology,AS34878,Europe,EU,Germany,DE
135.0.24.41,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.237.27,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.246.138,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.150.21,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
130.111.171.114,maine.edu,University of Maine System,AS557,North America,NA,United States,US
135.0.232.243,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.165.241,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
157.18.141.94,chinaunicom.cn,China Unicom IP network China169 Guangdong province,AS17816,Asia,AS,China,CN
128.116.207.128,eolo.it,EOLO S.p.A.,AS35612,Europe,EU,Italy,IT
135.0.249.178,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.75.189,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
147.124.74.135,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
138.229.119.246,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.110.156,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
146.120.163.167,dianet.com.ua,Dianet Ltd.,AS60754,Europe,EU,Ukraine,UA
141.101.205.160,smartintel.ru,"LLC ""Telecom-Uslugi""",AS57489,Europe,EU,Russia,RU
135.0.242.21,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.196.57,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
139.198.0.108,qingcloud.com,Yunify Technologies Inc.,AS59078,Asia,AS,China,CN
159.224.62.179,triolan.com,CONTENT DELIVERY NETWORK LTD,AS13188,Europe,EU,Ukraine,UA
135.0.217.165,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.212.135,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
151.252.71.118,tele-plus.ru,Tele-plus LLC,AS30855,Europe,EU,Russia,RU
135.0.184.209,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
