saddr,as_domain,as_name,asn,continent,continent_code,country,country_code
135.0.220.115,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
128.69.178.66,corbina.net,"PJSC ""Vimpelcom""",AS8402,Europe,EU,Russia,RU
135.0.236.170,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.237.202,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.212.228,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
134.101.131.26,wilhelm-tel.de,wilhelm.tel GmbH,AS15943,Europe,EU,Germany,DE
153.99.78.109,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
135.0.72.178,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.32.132,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
153.99.62.56,chinaunicom.cn,CHINA UNICOM China169 Backbone,AS4837,Asia,AS,China,CN
135.0.77.53,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.179.105,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.146.19,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.241.183,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
157.18.188.46,chinaunicom.cn,China Unicom IP network China169 Guangdong province,AS17816,Asia,AS,China,CN
135.0.233.44,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.146.174,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.183.194,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.3.59,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
147.124.71.138,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
138.188.140.25,swisscom.ch,Swisscom (Switzerland) Ltd,AS3303,Europe,EU,Switzerland,CH
138.229.114.18,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.236.28,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
157.18.136.91,chinaunicom.cn,China Unicom IP network China169 Guangdong province,AS17816,Asia,AS,China,CN
135.0.159.141,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
128.204.172.48,signaltv.net,Signal Service LLC,AS42514,Europe,EU,Russia,RU
135.0.196.231,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.110.75,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
157.156.34.169,chinaunicom.cn,China Unicom IP network China169 Guangdong province,AS17816,Asia,AS,China,CN
135.0.207.187,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.239.187,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.213.2,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
138.229.118.135,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.252.230,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.53.230,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.109.246,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.170.229,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
135.0.236.102,ciktel.com,CIK Telecom INC,AS54614,North America,NA,Canada,CA
134.209.109.176,digitalocean.com,"DigitalOcean, LLC",AS14061,Asia,AS,Singapore,SG
